openalex_id,title,year,type,venue,doi,confidence_tier,attests,bucket,match_reason,matched_probes,matched_anchors,cited_by_count,url,snapshot,fetched_at
W2525051727,"""War, Peace and Chess. Bana’s References to “Terracotta Chessmen” and “Discourses on War” in the Harsacarita""",2008,article,Zurich Open Repository and Archive (University of Zurich),https://doi.org/10.5167/uzh-20709,C0,print,external,fails domain gate (no Indological/lexicographic signal),ap90-title,,0,https://openalex.org/W2525051727,2026-07,2026-07-28
W2597683979,An Atticist Lexicon Of The Second Sophistic: Philemon And The Atticist Movement,2008,article,OhioLink ETD Center (Ohio Library and Information Network),,C0,print,external,fails domain gate (no Indological/lexicographic signal),mw-full,,2,https://openalex.org/W2597683979,2026-07,2026-07-28
W2239919960,Drevni kompas: izbor iz rasprave,2008,article,University of Zagreb University Computing Centre (SRCE),,C0,print,external,fails domain gate (no Indological/lexicographic signal),ap90-title,,0,https://openalex.org/W2239919960,2026-07,2026-07-28
W1182296246,Krishna consciousness discourse - modern secularism versus traditional theism,2008,dissertation,Papyrus : Institutional Repository (Université de Montréal),https://doi.org/10.71781/8054,C0,print,external,fails domain gate (no Indological/lexicographic signal),ap90-title,,0,https://openalex.org/W1182296246,2026-07,2026-07-28
W1962414428,"Water Spinach (&lt;i&gt;Ipomoea aquatica&lt;/i&gt;, Convolvulaceae): A food gone wild",2007,article,Ethnobotany Research and Applications,https://doi.org/10.17348/era.5.0.123-146,C0,digital,external,fails domain gate (no Indological/lexicographic signal),cdsl;mw-full,,55,https://openalex.org/W1962414428,2026-07,2026-07-28
W4386764513,Manu,2006,article,Arc The Journal of the School of Religious Studies,https://doi.org/10.26443/arc.v34i.635,C0,print,external,fails domain gate (no Indological/lexicographic signal),ap90-title,,0,https://openalex.org/W4386764513,2026-07,2026-07-28
W189206683,Six Uigur Contracts from the West Uigur Period (10th–12th Centuries),2006,article,Institutional Repositories DataBase (IRDB),,C0,print,external,fails domain gate (no Indological/lexicographic signal),mw-full,,1,https://openalex.org/W189206683,2026-07,2026-07-28
W7139673224,June 1st 2004,2004,article,"CSUSB ScholarWorks (California State University, San Bernardino)",,C0,digital,external,fails domain gate (no Indological/lexicographic signal),ambuda,,0,https://openalex.org/W7139673224,2026-07,2026-07-28
W61670455,Η θέση της γυναίκας στον Ινδουισμό,2004,dissertation,Εθνικό και Καποδιστριακό Πανεπιστήμιο Αθηνών (ΕΚΠΑ),https://doi.org/10.12681/eadd/14154,C0,print,external,fails domain gate (no Indological/lexicographic signal),ap90-title,,1,https://openalex.org/W61670455,2026-07,2026-07-28
W1511070850,Alltagsnahe Psychologie mit hand-held PC und physiologischem Mess-System.,2002,book,PsyDok Dokumentenserver für die Psychologie (Leibniz-Zentrum für Psychologische Information und Dokumentation),https://doi.org/10.23668/psycharchives.10415,C0,digital,external,fails domain gate (no Indological/lexicographic signal),ambuda,,17,https://openalex.org/W1511070850,2026-07,2026-07-28
W3044762508,Evaluating Semantic Shifts: The Case of Indo-European *(s)meuk- and Indo-Iranian *muč-,1999,report,The Knowledge Bank (The Ohio State University),,C0,print,external,fails domain gate (no Indological/lexicographic signal),ap90-title,,1,https://openalex.org/W3044762508,2026-07,2026-07-28
W4255356798,Hõimlane verejõe tagant: Saami muinaslood tootempõhjapõdrast. V,1998,article,Mäetagused,https://doi.org/10.7592/mt1998.08.5meand,C0,digital,external,fails domain gate (no Indological/lexicographic signal),ambuda,,0,https://openalex.org/W4255356798,2026-07,2026-07-28
W4391885209,Saraswati's journey: South Indian Karnatak music in the United States,1998,dissertation,Wesleyan University,https://doi.org/10.14418/wes01.2.435,C0,print,external,fails domain gate (no Indological/lexicographic signal),ap90-title,,0,https://openalex.org/W4391885209,2026-07,2026-07-28
W141793394,Η ΕΝΝΟΙΑ ΤΗΣ ΔΙΚΑΙΟΣΥΝΗΣ ΣΤΗΝ ΗΘΙΚΗ ΤΟΥ ΑΡΙΣΤΟΤΕΛΗ ΚΑΙ ΣΤΟΝ ΤΕΡΑΒΑΝΤΑ ΒΟΥΔΔΙΣΜΟ,1998,dissertation,"Πανεπιστήμιο Ιωαννίνων, Σχολή Φιλοσοφική, Τμήμα Φιλοσοφίας, Παιδαγωγικής και Ψυχολογίας",https://doi.org/10.12681/eadd/9087,C0,print,external,fails domain gate (no Indological/lexicographic signal),mw-full,,0,https://openalex.org/W141793394,2026-07,2026-07-28
W3172236459,Herbal Cosmetics in Ancient India: With a Treatise on Planta Cosmetica,1997,book,Biodiversity Heritage Library (Smithsonian Institution),,C0,digital,external,fails domain gate (no Indological/lexicographic signal),ambuda;ap90-title,,4,https://openalex.org/W3172236459,2026-07,2026-07-28
W1756616740,Puede hablar el sujeto subalterno,1997,article,Americanae (AECID Library),,C0,print,external,fails domain gate (no Indological/lexicographic signal),mw-full,,203,https://openalex.org/W1756616740,2026-07,2026-07-28
W99887054,Escultura y teatro a comienzos del siglo XVI: La Capilla del Dean Diego Velázquez de Cepeda,1994,article,Anuario del Departamento de Historia y Teoría del Arte,https://doi.org/10.15366/anuario1994.6.011,C0,digital,external,fails domain gate (no Indological/lexicographic signal),ambuda,,2,https://openalex.org/W99887054,2026-07,2026-07-28
W2135668946,Gamaka and Alamkara : concepts of vocal ornamentation with reference to Bara Khayal,1993,dissertation,City Research Online (City University London),,C0,print,external,fails domain gate (no Indological/lexicographic signal),mw-full,,1,https://openalex.org/W2135668946,2026-07,2026-07-28
W4385472843,Bibliography,1972,paratext,Elements of Kurux historical phonology,https://doi.org/10.1163/9789004643932_002,C0,print,external,fails domain gate (no Indological/lexicographic signal),mw-full,,0,https://openalex.org/W4385472843,2026-07,2026-07-28
W4299514177,De „Loetoeng Kasaroeng”.,1949,book-chapter,Loetoeng Kasaroeng,https://doi.org/10.1163/9789004286290_003,C0,print,external,fails domain gate (no Indological/lexicographic signal),mw-full,,0,https://openalex.org/W4299514177,2026-07,2026-07-28
W1480748408,"La mythologie des plantes; ou, Les légendes du règne végétal",1879,book,C. Reinwald eBooks,https://doi.org/10.5962/bhl.title.12676,C0,digital,external,fails domain gate (no Indological/lexicographic signal),ambuda,,5,https://openalex.org/W1480748408,2026-07,2026-07-28
W7144166066,“Sattvārādhanastava”について,,article,Institutional Repositories DataBase (IRDB),https://doi.org/10.15054/00001138,C0,print,external,fails domain gate (no Indological/lexicographic signal),ap90-title,,0,https://openalex.org/W7144166066,2026-07,2026-07-28
W7143678071,存覚における逆謗摂取の理解について : 親鸞思想からの展開を考える,,article,Institutional Repositories DataBase (IRDB),https://doi.org/10.50873/10869,C0,print,external,fails domain gate (no Indological/lexicographic signal),mw-full,,0,https://openalex.org/W7143678071,2026-07,2026-07-28
W7167794888,A Word-Level Digital Reader of the Prasthanatrayi with Sankara's Bhasya,2026,preprint,arXiv (Cornell University),https://doi.org/10.5281/zenodo.21279193,C1,digital,external,name-unique phrase: cdsd,cdsd,,0,https://openalex.org/W7167794888,2026-07,2026-07-28
W7130506483,Critical Review of Asthi Dhatu Kshaya with Osteoporosis,2026,article,Journal of Ayurveda and Integrated Medical Sciences,https://doi.org/10.21760/jaims.11.1.47,C1,digital,external,name-unique phrase: cdsd,cdsd,,0,https://openalex.org/W7130506483,2026-07,2026-07-28
W7171434414,OBS-T: CDSL Correction-Event Corpus — A Twelve-Year Longitudinal Error-Typology Dataset for Sanskrit Historical Dictionaries,2026,dataset,Zenodo (CERN European Organization for Nuclear Research),https://doi.org/10.5281/zenodo.21616736,C1,digital,internal,name-unique phrase: cdsd,cdsd,,0,https://openalex.org/W7171434414,2026-07,2026-07-28
W7168149936,OBS-T: CDSL Correction-Event Corpus — A Twelve-Year Longitudinal Error-Typology Dataset for Sanskrit Historical Dictionaries,2026,dataset,Open MIND,https://doi.org/10.5281/zenodo.21346705,C1,digital,internal,name-unique phrase: cdsd,cdsd,,0,https://openalex.org/W7168149936,2026-07,2026-07-28
W7170146541,OBS-T: CDSL Correction-Event Corpus — A Twelve-Year Longitudinal Error-Typology Dataset for Sanskrit Historical Dictionaries,2026,dataset,Zenodo (CERN European Organization for Nuclear Research),https://doi.org/10.5281/zenodo.21512440,C1,digital,internal,name-unique phrase: cdsd,cdsd,,0,https://openalex.org/W7170146541,2026-07,2026-07-28
W7169879158,OBS-T: CDSL Correction-Event Corpus — A Twelve-Year Longitudinal Error-Typology Dataset for Sanskrit Historical Dictionaries,2026,dataset,Zenodo (CERN European Organization for Nuclear Research),https://doi.org/10.5281/zenodo.21477916,C1,digital,internal,name-unique phrase: cdsd,cdsd,,0,https://openalex.org/W7169879158,2026-07,2026-07-28
W7168184370,OBS-T: CDSL Correction-Event Corpus — A Twelve-Year Longitudinal Error-Typology Dataset for Sanskrit Historical Dictionaries,2026,dataset,Zenodo (CERN European Organization for Nuclear Research),https://doi.org/10.5281/zenodo.21346706,C1,digital,internal,name-unique phrase: cdsd,cdsd,,0,https://openalex.org/W7168184370,2026-07,2026-07-28
W7169656288,OBS-T: CDSL Correction-Event Corpus — A Twelve-Year Longitudinal Error-Typology Dataset for Sanskrit Historical Dictionaries,2026,dataset,Zenodo (CERN European Organization for Nuclear Research),https://doi.org/10.5281/zenodo.21426366,C1,digital,internal,name-unique phrase: cdsd,cdsd,,0,https://openalex.org/W7169656288,2026-07,2026-07-28
W7171207793,csl-atlas: an evidence-graded atlas of the Cologne Digital Sanskrit Lexicon,2026,software,Zenodo (CERN European Organization for Nuclear Research),https://doi.org/10.5281/zenodo.21556607,C1,digital,internal,"name-unique phrase: cdsl, csl-orig",cdsl;csl-orig,,0,https://openalex.org/W7171207793,2026-07,2026-07-28
W7171177978,csl-atlas: an evidence-graded atlas of the Cologne Digital Sanskrit Lexicon,2026,software,Zenodo (CERN European Organization for Nuclear Research),https://doi.org/10.5281/zenodo.21572446,C1,digital,internal,"name-unique phrase: cdsl, csl-orig",cdsl;csl-orig,,0,https://openalex.org/W7171177978,2026-07,2026-07-28
W7169916861,csl-atlas: an evidence-graded atlas of the Cologne Digital Sanskrit Lexicon,2026,software,Zenodo (CERN European Organization for Nuclear Research),https://doi.org/10.5281/zenodo.21474523,C1,digital,internal,"name-unique phrase: cdsl, csl-orig",cdsl;csl-orig,,0,https://openalex.org/W7169916861,2026-07,2026-07-28
W7171325258,csl-atlas: an evidence-graded atlas of the Cologne Digital Sanskrit Lexicon,2026,software,Zenodo (CERN European Organization for Nuclear Research),https://doi.org/10.5281/zenodo.21584205,C1,digital,internal,"name-unique phrase: cdsl, csl-orig",cdsl;csl-orig,,0,https://openalex.org/W7171325258,2026-07,2026-07-28
W7171331350,csl-atlas: an evidence-graded atlas of the Cologne Digital Sanskrit Lexicon,2026,software,Zenodo (CERN European Organization for Nuclear Research),https://doi.org/10.5281/zenodo.21585306,C1,digital,internal,"name-unique phrase: cdsl, csl-orig",cdsl;csl-orig,,0,https://openalex.org/W7171331350,2026-07,2026-07-28
W7171411095,csl-atlas: an evidence-graded atlas of the Cologne Digital Sanskrit Lexicon,2026,software,Zenodo (CERN European Organization for Nuclear Research),https://doi.org/10.5281/zenodo.21626570,C1,digital,internal,"name-unique phrase: cdsl, csl-orig",cdsl;csl-orig,,0,https://openalex.org/W7171411095,2026-07,2026-07-28
W7169788327,csl-atlas: an evidence-graded atlas of the Cologne Digital Sanskrit Lexicon,2026,software,Zenodo (CERN European Organization for Nuclear Research),https://doi.org/10.5281/zenodo.21460290,C1,digital,internal,"name-unique phrase: cdsl, csl-orig",cdsl;csl-orig,,0,https://openalex.org/W7169788327,2026-07,2026-07-28
W7171119014,csl-atlas: an evidence-graded atlas of the Cologne Digital Sanskrit Lexicon,2026,software,Zenodo (CERN European Organization for Nuclear Research),https://doi.org/10.5281/zenodo.21568139,C1,digital,internal,"name-unique phrase: cdsl, csl-orig",cdsl;csl-orig,,0,https://openalex.org/W7171119014,2026-07,2026-07-28
W7171327467,csl-atlas: an evidence-graded atlas of the Cologne Digital Sanskrit Lexicon,2026,software,Zenodo (CERN European Organization for Nuclear Research),https://doi.org/10.5281/zenodo.21586388,C1,digital,internal,"name-unique phrase: cdsl, csl-orig",cdsl;csl-orig,,0,https://openalex.org/W7171327467,2026-07,2026-07-28
W7169574343,csl-atlas: an evidence-graded atlas of the Cologne Digital Sanskrit Lexicon,2026,software,Zenodo (CERN European Organization for Nuclear Research),https://doi.org/10.5281/zenodo.21419692,C1,digital,internal,"name-unique phrase: cdsl, csl-orig",cdsl;csl-orig,,0,https://openalex.org/W7169574343,2026-07,2026-07-28
W7171108711,csl-atlas: an evidence-graded atlas of the Cologne Digital Sanskrit Lexicon,2026,software,Zenodo (CERN European Organization for Nuclear Research),https://doi.org/10.5281/zenodo.21573537,C1,digital,internal,"name-unique phrase: cdsl, csl-orig",cdsl;csl-orig,,0,https://openalex.org/W7171108711,2026-07,2026-07-28
W7169565402,csl-atlas: an evidence-graded atlas of the Cologne Digital Sanskrit Lexicon,2026,software,Open MIND,https://doi.org/10.5281/zenodo.21419691,C1,digital,internal,"name-unique phrase: cdsl, csl-orig",cdsl;csl-orig,,0,https://openalex.org/W7169565402,2026-07,2026-07-28
W7171413646,csl-atlas: an evidence-graded atlas of the Cologne Digital Sanskrit Lexicon,2026,software,Zenodo (CERN European Organization for Nuclear Research),https://doi.org/10.5281/zenodo.21623050,C1,digital,internal,"name-unique phrase: cdsl, csl-orig",cdsl;csl-orig,,0,https://openalex.org/W7171413646,2026-07,2026-07-28
W7171296083,csl-atlas: an evidence-graded atlas of the Cologne Digital Sanskrit Lexicon,2026,software,Zenodo (CERN European Organization for Nuclear Research),https://doi.org/10.5281/zenodo.21587442,C1,digital,internal,"name-unique phrase: cdsl, csl-orig",cdsl;csl-orig,,0,https://openalex.org/W7171296083,2026-07,2026-07-28
W7170703841,csl-atlas: an evidence-graded atlas of the Cologne Digital Sanskrit Lexicon,2026,software,Zenodo (CERN European Organization for Nuclear Research),https://doi.org/10.5281/zenodo.21528470,C1,digital,internal,"name-unique phrase: cdsl, csl-orig",cdsl;csl-orig,,0,https://openalex.org/W7170703841,2026-07,2026-07-28
W7168106591,"gasyoun/SanskritLexicography: 1.9.0 — Duden-style entry-anatomy specimen pages (PWG, MW, CDSL record)",2026,software,Open MIND,https://doi.org/10.5281/zenodo.21320994,C1,digital,internal,name-unique phrase: csl-orig,csl-orig,,0,https://openalex.org/W7168106591,2026-07,2026-07-28
W7168078510,sanskrit-lexicon/csl-guides: v0.9.0 — how to read a Sanskrit dictionary entry,2026,software,Open MIND,https://doi.org/10.5281/zenodo.21320644,C1,digital,internal,name-unique phrase: csl-orig,csl-orig,,0,https://openalex.org/W7168078510,2026-07,2026-07-28
W7167830687,sanskrit-lexicon/csl-guides: v0.9.0 — how to read a Sanskrit dictionary entry,2026,software,Open MIND,https://doi.org/10.5281/zenodo.21281923,C1,digital,internal,name-unique phrase: csl-orig,csl-orig,,0,https://openalex.org/W7167830687,2026-07,2026-07-28
W7168104336,sanskrit-lexicon/csl-sqlite: Release 2026-07-12-07-35-45,2026,software,Zenodo (CERN European Organization for Nuclear Research),https://doi.org/10.5281/zenodo.21319332,C1,digital,internal,name-unique phrase: cdsd,cdsd,,0,https://openalex.org/W7168104336,2026-07,2026-07-28
W7168082918,sanskrit-lexicon/csl-sqlite: Release 2026-07-12-07-35-45,2026,software,Open MIND,https://doi.org/10.5281/zenodo.21319331,C1,digital,internal,name-unique phrase: cdsd,cdsd,,0,https://openalex.org/W7168082918,2026-07,2026-07-28
W4411113548,Accessible Sanskrit: A Cascading System for Text Analysis and Dictionary Access,2025,conference-paper,Proceedings of the Second Workshop on Ancient Language Processing,https://doi.org/10.18653/v1/2025.alp-1.5,C1,digital,external,name-unique phrase: cdsd,cdsd,,0,https://openalex.org/W4411113548,2026-07,2026-07-28
W4411756898,COMPUTATIONAL CHALLENGES IN ANCIENT LANGUAGE MODELING: THE CASE OF THE RIGVEDA,2025,article,Journal of Dynamics and Control,https://doi.org/10.71058/jodac.v9i6007,C1,digital,external,name-unique phrase: cdsd,cdsd,,0,https://openalex.org/W4411756898,2026-07,2026-07-28
W4411429827,Female Development Across Ages: An Ayurvedic Review with Contemporary Correlations,2025,article,Journal of Ayurveda and Integrated Medical Sciences,https://doi.org/10.21760/jaims.10.4.31,C1,digital,external,name-unique phrase: cdsd,cdsd;mw-full,,0,https://openalex.org/W4411429827,2026-07,2026-07-28
W4416035700,Mahānāma: A Unique Testbed for Literary Entity Discovery and Linking,2025,conference-paper,Proceedings of the 2025 Conference on Empirical Methods in Natural Language Processing,https://doi.org/10.18653/v1/2025.emnlp-main.1269,C1,digital,external,name-unique phrase: cdsd,cdsd,,0,https://openalex.org/W4416035700,2026-07,2026-07-28
W4412548294,Revolutionizing Sanskrit Research: In-depth applications of AI tools in indological studies,2025,article,International Journal of Advanced Academic Studies,https://doi.org/10.33545/27068919.2025.v7.i7b.1577,C1,digital,external,name-unique phrase: cdsl,cdsl,,0,https://openalex.org/W4412548294,2026-07,2026-07-28
W4416037936,Sanskrit Voyager: Unified Web Platform for Interactive Reading and Linguistic Analysis of Sanskrit Texts,2025,conference-paper,Proceedings of the 2025 Conference on Empirical Methods in Natural Language Processing: System Demonstrations,https://doi.org/10.18653/v1/2025.emnlp-demos.18,C1,digital,external,"name-unique phrase: cdsd, pycdsl",cdsd;pycdsl,,0,https://openalex.org/W4416037936,2026-07,2026-07-28
W4415276108,THE INDUS SCRIPT Recognition as an alphabet,2025,preprint,Research Square,https://doi.org/10.21203/rs.3.rs-6801050/v1,C1,digital,external,name-unique phrase: cdsd,ap90-title;cdsd,,0,https://openalex.org/W4415276108,2026-07,2026-07-28
W7124248385,“WHEN NATURE OPENS ITS PALLET” a Comparative Study of Polish rudy and English red,2025,article,Forum Filologiczne Ateneum,https://doi.org/10.36575/2353-2912/1(13)2025-07,C1,digital,external,name-unique phrase: cdsl,cdsl,,0,https://openalex.org/W7124248385,2026-07,2026-07-28
W4399581062,From Anekānta-vāda to Sarva-tantra-sva-tantra: Pluralism About Views and Philosophical Systems,2024,article,Journal of Indian Philosophy,https://doi.org/10.1007/s10781-024-09570-y,C1,digital,external,name-unique phrase: koeln-url,koeln-url,,2,https://openalex.org/W4399581062,2026-07,2026-07-28
W4400104746,Sanskrit Knowledge-based Systems: Annotation and Computational Tools,2024,preprint,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2406.18276,C1,digital,external,"name-unique phrase: cdsd, pycdsl",cdsd;pycdsl,,0,https://openalex.org/W4400104746,2026-07,2026-07-28
W4402051662,Yoga and yogins in the second part of the Bhagavata Purana,2024,article,Sententiae,https://doi.org/10.31649/sent43.02.033,C1,digital,external,name-unique phrase: cdsd,cdsd,,0,https://openalex.org/W4402051662,2026-07,2026-07-28
W4391267202,Ayurvedic Consideration and Management of Herpes Zoster Affecting Trigeminal Nerve a Case Study Report,2023,article,International Journal of Pharmacognosy & Chinese Medicine,https://doi.org/10.23880/ipcm-16000240,C1,digital,external,name-unique phrase: cdsd,cdsd;mw-full,,1,https://openalex.org/W4391267202,2026-07,2026-07-28
W4391185131,Gulma Roga,2023,article,Journal of Natural & Ayurvedic Medicine,https://doi.org/10.23880/jonam-16000400,C1,digital,external,name-unique phrase: cdsl,cdsl;mw-full,,0,https://openalex.org/W4391185131,2026-07,2026-07-28
W4365448892,Poles apart? From Wrestling and Mallkhāmb to Pole Yoga,2023,article,Journal of Yoga Studies,https://doi.org/10.34000/joys.2023.v4.006,C1,digital,external,name-unique phrase: cdsl,cdsl,,1,https://openalex.org/W4365448892,2026-07,2026-07-28
W4390144261,Sindhu Prakrit Unveils the Enigma: Revealing the origins of Ayurveda,2023,preprint,,https://doi.org/10.31219/osf.io/d5pr3,C1,digital,external,name-unique phrase: cdsd,ap90-title;cdsd;mw-full,,1,https://openalex.org/W4390144261,2026-07,2026-07-28
W4386565470,Trivarga: A Guideline for the Management of Manas Roga,2023,article,International Journal of Ayurveda and Pharma Research,https://doi.org/10.47070/ijapr.v11isuppl3.2871,C1,digital,external,name-unique phrase: cdsd,cdsd;mw-full,,0,https://openalex.org/W4386565470,2026-07,2026-07-28
W7132909921,Pustaka Pūjā: A Study of Sūtra Worship in Mahāyāna Buddhism,2022,dissertation,TSpace (University of Toronto),,C1,digital,external,name-unique phrase: cdsd,cdsd,,0,https://openalex.org/W7132909921,2026-07,2026-07-28
W4283582067,The Alphabet of Sindhu Prakrit (The decipherment of the Indus Script),2022,preprint,,https://doi.org/10.31219/osf.io/aey8m,C1,digital,external,name-unique phrase: cdsd,cdsd,,2,https://openalex.org/W4283582067,2026-07,2026-07-28
W3210008723,Impact of Changed Life Style on COVID-19 in India : Teachings of Sanathana Dharma (The eternal truth),2021,article,International Journal of Scientific Research in Science and Technology,https://doi.org/10.32628/ijsrst21852,C1,digital,external,name-unique phrase: cdsl,cdsl;mw-full,,1,https://openalex.org/W3210008723,2026-07,2026-07-28
W3202035061,Svāhā in the Yagya: Meaning and Importance,2021,article,Interdisciplinary Journal of Yagya Research,https://doi.org/10.36018/ijyr.v4i1.70,C1,digital,external,name-unique phrase: cdsd,cdsd;mw-full,,0,https://openalex.org/W3202035061,2026-07,2026-07-28
W3047605655,CREACIÓN DE CULTUREMAS. EL CASO DE GITANISMOS EN EL ESPAÑOL DE CUBA,2020,article,Cultura Latinoamericana Revista de estudios interculturales,https://doi.org/10.14718/culturalatinoam.2020.31.1.5,C1,digital,external,name-unique phrase: cdsd,cdsd,,2,https://openalex.org/W3047605655,2026-07,2026-07-28
W3092578242,SEARCHING FOR THE LEXICAL CORE OF PROTO-INDO-EUROPEAN LANGUAGE,2020,article,Vestnik slavianskikh kul’tur [Bulletin of Slavic Cultures],https://doi.org/10.37816/2073-9567-2020-57-183-200,C1,digital,external,"name-unique phrase: cdsl, koeln-url",cdsl;koeln-url,,0,https://openalex.org/W3092578242,2026-07,2026-07-28
W3032245164,Transforming the Cologne Digital Sanskrit Dictionaries into OntoLex Lemon,2020,article,Zenodo (CERN European Organization for Nuclear Research),https://doi.org/10.5281/zenodo.3903137,C1,digital,external,name-unique phrase: cdsd,cdsd,,0,https://openalex.org/W3032245164,2026-07,2026-07-28
W3010982759,The Root of Indian Communication Theory in the Ṛig Veda: Practical Vedānta,2019,article,Bodhi An Interdisciplinary Journal,https://doi.org/10.3126/bodhi.v7i0.27902,C1,digital,external,name-unique phrase: cdsd,cdsd,,4,https://openalex.org/W3010982759,2026-07,2026-07-28
W2236639441,Liberation and Non-Attachment: Arjuna’s Fear in the Bhagavad-Gītā,2016,dissertation,Brock University Digital Repository (Brock University),,C1,digital,external,name-unique phrase: cdsd,cdsd,W3192303795,0,https://openalex.org/W2236639441,2026-07,2026-07-28
W2234051868,FOLLOWING THE NON-MONEY TRAIL: RECONCILING SOME ANGKORIAN TEMPLE ACCOUNTS,2015,article,Journal of Indo-Pacific Archaeology,https://doi.org/10.7152/jipa.v39i0.14736,C1,digital,external,name-unique phrase: cdsl,cdsl,,9,https://openalex.org/W2234051868,2026-07,2026-07-28
W3192303795,Cologne Digital Sanskrit Dictionaries,2014,article,,,C1,digital,internal,name-unique phrase: cdsd,cdsd,,6,https://openalex.org/W3192303795,2026-07,2026-07-28
W2182547468,Review of the caddisfly genus Tagalopsyche with the description of new species and a related new genus (Trichoptera: Leptoceridae: Mystacidini),2007,article,Zootaxa,https://doi.org/10.11646/zootaxa.1483.1.1,C1,digital,external,name-unique phrase: cdsl,cdsl,,9,https://openalex.org/W2182547468,2026-07,2026-07-28
W2095705052,"Sacred Connections with Cat-tail (&lt;i&gt;Typha&lt;/i&gt;, Typhaceae) - Dragons, Water-Serpents and Reed-Maces",2007,article,Ethnobotany Research and Applications,https://doi.org/10.17348/era.5.0.273-303,C1,digital,external,name-unique phrase: cdsl,cdsl,,2,https://openalex.org/W2095705052,2026-07,2026-07-28
W2554076622,Report on the Cologne Sanskrit Dictionary Project,2006,article,,,C1,digital,internal,"name-unique phrase: cdsl, cologne-dict",cdsl;cologne-dict,,4,https://openalex.org/W2554076622,2026-07,2026-07-28
W2793685998,An introduction to the dharmatratadhyanasutra,2004,dissertation,Libraries and Cultural Resources (University of Calgary),https://doi.org/10.11575/prism/23848,C1,digital,external,name-unique phrase: cdsl,cdsl,,0,https://openalex.org/W2793685998,2026-07,2026-07-28
W3004012908,Bilingual Dictionary for Sanskrit—Gujarati MT Implementation,2020,book-chapter,Lecture notes in networks and systems,https://doi.org/10.1007/978-981-15-0630-7_45,C2,digital,external,cites resource anchor W2554076622,,W2554076622,8,https://openalex.org/W3004012908,2026-07,2026-07-28
W3170228538,"Online Sanskrit-English Glossaries of Ayurveda, Yoga and Indian Music Terminology (Survey and Critical Assessment)",2020,book-chapter,Latvijas Universitātes Zinātniskie raksti,https://doi.org/10.22364/luraksti.os.819.10,C2,digital,external,cites resource anchor W3192303795,,W3192303795,0,https://openalex.org/W3170228538,2026-07,2026-07-28
W2806111309,SandhiKosh: A Benchmark Corpus for Evaluating Sanskrit Sandhi Tools,2018,conference-paper,Proceedings of the Language Resources and Evaluation Conference,https://doi.org/10.63317/3hbzopxzt5fx,C2,digital,external,cites resource anchor W2554076622,,W2554076622,10,https://openalex.org/W2806111309,2026-07,2026-07-28
W2056384402,Knowledge representation of grammatical constructs of Sanskrit Language and modular architecture of ParGram,2013,conference-paper,2013 International Conference on Advances in Technology and Engineering (ICATE),https://doi.org/10.1109/icadte.2013.6524745,C2,digital,external,cites resource anchor W2554076622,,W2554076622,1,https://openalex.org/W2056384402,2026-07,2026-07-28
W2249663167,Latin Terms in Sanskrit Dictionaries,2006,article,,,C2,digital,internal,cites resource anchor W2554076622,,W2554076622,0,https://openalex.org/W2249663167,2026-07,2026-07-28
W7157980502,A COMPARATIVE STUDY BETWEEN SUSHRUTHOKTHA AYURVEDA MARMA AND SIDDHA VARMA IN HAND,2026,article,INTERNATIONAL JOURNAL OF RESEARCH AND ANALYTICAL REVIEWS,https://doi.org/10.56975/ijrar.v13i2.333268,C3,print,external,ambiguous probe only: mw-full,mw-full,,0,https://openalex.org/W7157980502,2026-07,2026-07-28
W7143811673,A Study of the Vaiyākaraṇa Śābdabodha of the Sentences Having Upamā Alaṅkāra,2026,article,Institutional Repositories DataBase (IRDB),https://doi.org/10.18999/sambh.39.29,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W7143811673,2026-07,2026-07-28
W7155720586,Acoustic Formant Features Are Insufficient for Semantic Axis Recovery but Sufficient for Articulatory Locus Classification in Sanskrit Verbal Roots: A Spiking Reservoir Computing Investigation,2026,preprint,Zenodo (CERN European Organization for Nuclear Research),https://doi.org/10.5281/zenodo.19785993,C3,print,external,ambiguous probe only: mw-full,mw-full,,0,https://openalex.org/W7155720586,2026-07,2026-07-28
W7155712555,Acoustic Formant Features Are Insufficient for Semantic Axis Recovery but Sufficient for Articulatory Locus Classification in Sanskrit Verbal Roots: A Spiking Reservoir Computing Investigation,2026,preprint,Zenodo (CERN European Organization for Nuclear Research),https://doi.org/10.5281/zenodo.19785992,C3,print,external,ambiguous probe only: mw-full,mw-full,,0,https://openalex.org/W7155712555,2026-07,2026-07-28
W7169779481,Amshamsha Kalpana: A Novel Approach In Understanding And Qualitative Analysis of Vata Dosha Vruddhi and Kshaya,2026,article,International Journal of Drug Delivery Technology,https://doi.org/10.25258/ijddt.16.66s.101,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W7169779481,2026-07,2026-07-28
W7164576059,Ancient medical technology versus modern medical techs- domain India: Discussions,2026,article,International Journal of History,https://doi.org/10.22271/27069109.2026.v8.i6b.798,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W7164576059,2026-07,2026-07-28
